X1,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,BusinessAcceptsCreditCards,BikeParking,GoodForKids,ByAppointmentOnly,RestaurantsPriceRange2,DogsAllowed,RestaurantsTakeOut,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,RestaurantsDelivery,OutdoorSeating,Caters,WheelchairAccessible,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,BYOB,Corkage,GoodForDancing,CoatCheck,DriveThru,AgesAllowed,RestaurantsCounterService,Open24Hours,alcohol_beer_and_wine,alcohol_full_bar,alcohol_none,touristy,hipster,romantic,intimate,trendy,upscale,classy,casual,divey,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,bn_monday,bn_tuesday,bn_friday,bn_wednesday,bn_thursday,bn_sunday,bn_saturday,garage,street,validated,lot,valet,byobcorkage_no,byobcorkage_yes_corkage,byobcorkage_yes_free,dairy-free,gluten-free,vegan,kosher,halal,soy-free,vegetarian,music_dj,music_background_music,music_no_music,music_jukebox,music_live,music_video,music_karaoke,wifi_free,wifi_no,wifi_paid
154475,XxnQKE9jTD0bTE3LZ5NOtQ,Alchemy,1980 Atwood Ave,Madison,WI,53704,43.0924441,-89.3553898,4,321,1,"Burgers, Restaurants, American (New)","{'Monday': '11:30-0:0', 'Tuesday': '11:30-0:0', 'Wednesday': '11:30-0:0', 'Thursday': '11:30-0:0', 'Friday': '11:30-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-0:0'}",0,1,0,,2,,1,0,1,1,0,1,0,,1,1,,,,,,0,,,,0,1,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,1,0
154829,cDk2no09g2JBBxBotOuZow,Taqueria 3 Amigos,309 N Henry St,Madison,WI,53703,43.082550399999995,-89.36488259999999,4.5,14,0,"Restaurants, Mexican","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,1,1,,1,,1,0,0,1,1,0,,,0,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
154908,-_AIYUuchxDMe7fUCxtxMw,Cargo Coffee,1309 S Park St,Madison,WI,53715,43.05229979999999,-89.39463509999999,4.5,41,1,"Restaurants, Food, Coffee & Tea","{'Monday': '6:0-17:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-17:0'}",1,1,,,1,,1,,,,,1,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,1,0,1,0,,,,,,,,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,1,0,0
155352,0Rhr6lMMv6SyBgENN6h9Bg,Cottage Cafe,915 Atlas Ave,Madison,WI,53714,43.085254600000006,-89.30656979999999,4.5,89,1,"Cafes, Breakfast & Brunch, Restaurants","{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '6:0-14:0', 'Sunday': '6:0-14:0'}",1,1,1,,1,,1,0,1,1,0,1,0,,1,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,0,1,0
155774,lpkyi6eEAeU2mgyXnpKhOw,Poke It Up,540 University Ave,Madison,WI,53703,43.0733743,-89.395282,4.5,57,1,"Hawaiian, Sushi Bars, Restaurants, Poke, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,,1,,,,1,0,0,1,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
156318,wt6SJHPEknFUWjn67_wKoQ,El Poblano Mexican Restaurant,3737 Milwaukee St,Madison,WI,53714,43.097994,-89.320026,4.5,105,1,"Restaurants, Food, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-18:0'}",1,1,1,,1,,1,0,1,1,0,0,1,,1,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,1,0,0
156373,nM2Jl9GS7IGlluey8ieivg,Noodles & Company,4280 E Towne Blvd,Madison,WI,53704,43.125382200000004,-89.3096804,3,45,1,"Asian Fusion, Italian, Thai, Noodles, Comfort Food, Restaurants, Fast Food, Specialty Food, Salad, Food, Pasta Shops","{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:0'}",1,1,1,,1,,1,0,1,1,0,1,1,,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,1,0,0
156438,3QGcupWVaYsFJyL1gDt6kA,Einstein Bros Bagels,"2701 University Ave, Ste D",Madison,WI,53705,43.07310220000001,-89.43439520000001,3.5,27,1,"Restaurants, Food, Coffee & Tea, Bagels","{'Monday': '5:30-17:0', 'Tuesday': '5:30-17:0', 'Wednesday': '5:30-17:0', 'Thursday': '5:30-17:0', 'Friday': '5:30-17:0', 'Saturday': '6:0-16:0', 'Sunday': '6:0-15:0'}",1,1,1,,2,,1,0,1,0,0,0,1,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,1,0,0
156446,HO2knNxcc_8lFtgGxN8q2A,Nitty Gritty- Madison,223 N Frances St,Madison,WI,53703,43.0718717,-89.3955804,3,177,1,"Nightlife, American (Traditional), Bars, Beer, Wine & Spirits, Restaurants, Burgers, Food","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-1:0'}",1,1,1,,2,0,1,1,1,1,1,1,0,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,1,0,0
156547,NiYjWteYkFwglnlJEDe2BA,Subway,4692 Cottage Grove Rd,Madison,WI,53716,43.0853666,-89.300348,3.5,3,0,"Restaurants, Sandwiches, Fast Food","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '9:0-20:0'}",1,1,1,,1,,1,0,0,1,0,1,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
156943,qnuBmj3lL_S_QQOmTI9cfw,Orpheum Lobby Restaurant,216 State St,Madison,WI,53703,43.0748942,-89.3886553,4,20,0,"Restaurants, Cinema, American (New), Bars, Arts & Entertainment, Nightlife",,1,,1,,2,,1,1,1,,0,1,,,,1,,,,,,,,,,0,1,0,,,,,,,,,,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
156959,GnSZknS80ioXMziHGy4QFA,Surco Peruvian Food,Library Mall Food Cart,Madison,WI,53706,43.083644,-89.317713,4.5,24,1,"Restaurants, Peruvian, Food Trucks, Food",,0,1,1,,1,,1,0,1,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,1,0
157013,8RxwEbhxRResGQUwsZujAw,Cafe Continental,108 King St,Madison,WI,53703,43.0748357,-89.38126,3.5,31,0,"Restaurants, Italian",,1,,0,,2,,1,1,1,,0,1,,,,,,,,,,,,,,0,1,0,,,,,,,,,,0,1,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
157022,49JTxfrT4BnROuk9_RIW6w,KFC,4802 Annamark Dr,Madison,WI,53704,43.1313568,-89.3003056,2,18,1,"Restaurants, Chicken Shop, Chicken Wings, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}",1,,1,,1,,1,0,1,1,1,,0,,,,,,,,,1,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,0,0,0
157472,eJYvivWUp4Hdc9Tc8SaZPA,Buraka Restaurant,543 State St,Madison,WI,53703,43.074800200000006,-89.3952993,3.5,79,0,"Ethiopian, Restaurants, Vegan, African","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",1,,1,,2,,1,1,1,1,0,1,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,0,0
157525,V1JEkeAem05hps5ZCmMIgw,The Rigby Pub And Grill,119 E Main St,Madison,WI,53703,43.07496939999999,-89.3810824,3.5,71,1,"Restaurants, Arts & Entertainment, Bars, Music Venues, Nightlife, American (New), Party & Event Planning, Event Planning & Services, Italian, Venues & Event Spaces, Pubs, Caterers","{'Monday': '16:0-0:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:30', 'Saturday': '10:0-2:30', 'Sunday': '10:0-0:0'}",1,1,0,,2,,1,1,1,1,0,1,1,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,1,0,0
157694,v3AS5LGeV2Si4nOHZ7lgxQ,Glass Nickel Pizza - Madison East,2916 Atwood Ave,Madison,WI,53704,43.094162,-89.3412675,4,232,1,"Nightlife, Pasta Shops, Specialty Food, Bars, Gluten-Free, Restaurants, Italian, Pizza, Sandwiches, Salad, Food Delivery Services, Desserts, Chicken Wings, Food","{'Monday': '10:30-0:30', 'Tuesday': '10:30-0:30', 'Wednesday': '10:30-0:30', 'Thursday': '10:30-1:30', 'Friday': '10:30-2:0', 'Saturday': '10:30-2:0', 'Sunday': '10:30-0:30'}",1,1,1,0,2,0,1,0,1,1,1,0,1,1,1,1,,,,0,,,,,,0,1,0,0,,0,0,,0,0,1,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,1,0,0
158036,lFZathO8GnCiB7KtkeDsNQ,Lava Lounge,461 W Gilman St,Madison,WI,53703,43.073384000000004,-89.3951189,3,6,0,"Bars, Lounges, Nightlife, American (Traditional), Restaurants",,,,0,,1,,,0,,,,1,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
158133,HewGH1vYiZpkCoXeGOsA9g,Fork & Spoon Cafe at RP's Pasta Co.,1133 E Wilson St.,Madison,WI,53703,43.0834989,-89.36551379999999,3.5,3,0,"Local Flavor, Sandwiches, Vegetarian, Italian, Restaurants","{'Monday': '11:0-15:0', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-15:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",1,,1,,2,,1,0,,,0,0,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0
158467,r4RCtOZxp0nXpuoN_Usd1w,India Darbar,6119 Odana Rd,Madison,WI,53774,43.0529395,-89.48618459999999,4,5,0,"Indian, Restaurants, Pakistani",,1,,,,2,,1,1,1,,0,0,,,,,,,,,,,,,,0,1,0,,,,,,,,,,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,0,0,0
158663,_n7WS5jqFs89WHOINineqg,Lakeside Street Coffee House,402 W Lakeside St,Madison,WI,53715,43.05628970000001,-89.3890061,4.5,94,1,"Restaurants, Food, Bakeries, Sandwiches, Coffee & Tea","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:30', 'Saturday': '7:0-22:30', 'Sunday': '8:0-18:0'}",1,1,1,,2,,1,0,1,1,0,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,1,0,0
158858,h9ELiqDfwNktCvLEu1DDNg,Paul's Club,204 State St,Madison,WI,53703,43.0748794571,-89.38833832739999,3.5,99,1,"Nightlife, Lounges, Bars, American (New), Food, Restaurants, Beer, Wine & Spirits","{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '16:0-2:30', 'Saturday': '12:0-2:30', 'Sunday': '17:0-2:0'}",1,1,0,,1,,0,0,1,1,0,1,0,,0,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,1,0,0
159117,aVBFKYoF0AHuusNssaQpJA,Ian's Pizza on State,100 State St,Madison,WI,53703,43.074913,-89.386999,4,481,1,"Restaurants, Pizza, Italian","{'Monday': '11:0-2:30', 'Tuesday': '11:0-2:30', 'Wednesday': '11:0-2:30', 'Thursday': '11:0-2:30', 'Friday': '11:0-2:30', 'Saturday': '11:0-3:0', 'Sunday': '11:0-3:0'}",1,1,1,,1,0,1,0,1,0,1,1,1,,,0,,,,,0,,,,,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,,,,,,,,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,,1,0,0
159233,k9wv5-0u8q4S75MIaTX6aA,Echo Tap & Grill,554 W Main St,Madison,WI,53703,43.0682166,-89.39141540000001,3.5,122,1,"Pizza, Restaurants, Dive Bars, Bars, Sports Bars, American (Traditional), Nightlife","{'Monday': '9:0-2:0', 'Tuesday': '9:0-2:0', 'Wednesday': '9:0-2:0', 'Thursday': '9:0-2:0', 'Friday': '9:0-2:30', 'Saturday': '9:0-2:30', 'Sunday': '9:0-2:0'}",1,1,0,,1,,1,0,1,1,1,1,0,1,1,1,,,,0,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,1,0,0
159322,YpsMG1_Vf-rEVjl42Nw8hg,Milio's Sandwiches,2145 Regent St,Madison,WI,53726,43.0677594,-89.42362,3.5,31,1,"Restaurants, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-3:0', 'Thursday': '10:0-3:0', 'Friday': '10:0-3:0', 'Saturday': '10:0-3:0', 'Sunday': '10:0-19:0'}",1,1,1,,1,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,0,1,0
159349,oSrTdvRGrJ24ofcquIFoPA,Takumi Japanese Restaurant,4222 E Towne Blvd,Madison,WI,53704,43.12485637100001,-89.3101472672,4,270,1,"Japanese, Restaurants, Sushi Bars","{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:30', 'Saturday': '16:30-22:30', 'Sunday': '13:0-22:0'}",1,1,1,0,2,0,1,1,1,1,0,0,1,1,1,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,1,0,0
159613,pdQukFvWtVko29XhZim_fA,Poke Poke,"600 Williamson St, Ste K3",Madison,WI,53703,43.076886,-89.374341,4.5,42,1,"Hawaiian, Seafood, Poke, Food, Restaurants, Sushi Bars, Salad, Japanese","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '11:0-21:0'}",1,1,,,2,,1,1,,1,1,1,1,1,0,1,0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,1,0,0
159701,F0Wv3QMEXhX3vknb5SPqCA,Atlanta Bread Company,751 N High Point Rd,Madison,WI,53717,43.0761711,-89.51836829999999,2.5,5,0,"Delis, Restaurants, Bakeries, Food",,1,,1,,2,,1,0,1,,0,1,,,,,,,,,,,,,,0,0,1,,,,,,,,,,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
159858,R-9gUTN8BJIDqGgzXEmq3Q,Lee's Garden,7475 Mineral Point Rd,Madison,WI,53717,43.05862020000001,-89.5122609,3,22,0,"Chinese, Restaurants, Asian Fusion, Food","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,,1,,2,,1,1,1,0,1,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,0,0,0
160075,CQNq2sgLokwOVf4OL-19Hg,King of Falafel,453 W Gilman St,Madison,WI,53703,43.07347,-89.394823,4,9,0,"Mediterranean, Falafel, Restaurants, Middle Eastern",,1,,0,,2,,,1,1,,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,1,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
160152,hisaMvsxMzo08xigPIwXiA,Las Islas Del Mar,5696 Monona Dr,Madison,WI,53716,43.058548200000004,-89.3257269,4,49,0,"Restaurants, Mexican, Seafood","{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,1,1,,2,,1,0,1,1,0,1,1,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,0,1,0
160269,D6Ad4nNRANc5K8-vVdJrjg,Gordon Avenue Market,770 West Dayton St,Madison,WI,53715,43.0712604707,-89.3983436823,2.5,3,1,"Home Services, Real Estate, Colleges & Universities, University Housing, Restaurants, Food, Education, Specialty Food, Food Court",,1,1,,,1,,1,0,1,,0,1,1,,,,0,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0
160313,szUlmJA4MfIhi7xbtsQPYQ,Madhatters,322 W Gorham St,Madison,WI,53703,43.0745028,-89.3926204,2.5,7,0,"Bars, Nightlife, Restaurants","{'Monday': '20:0-1:30', 'Tuesday': '20:0-1:30', 'Wednesday': '20:0-1:30', 'Thursday': '20:0-1:30', 'Friday': '19:30-2:0', 'Saturday': '19:30-2:0'}",1,1,0,,1,,0,0,1,1,0,0,0,,,,0,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,1,0
160405,jb6yNcKwUDsIQOLYmJCcyA,Cousins Subs,106 S Webster St,Madison,WI,53703,43.074911,-89.38084609999999,4,4,0,"Event Planning & Services, Delis, Sandwiches, Caterers, Fast Food, Restaurants","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0'}",1,,,,,,1,0,0,,1,0,1,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0
160438,V1MTfnI-1T7lqZO-Y_qXAg,QDOBA Mexican Eats,2741 University Ave,Madison,WI,53705,43.073602011999995,-89.43549826739999,3,7,1,"Fast Food, Restaurants, Mexican, Event Planning & Services, Caterers","{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '10:30-22:30'}",1,,1,,1,,1,0,1,,1,,1,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0
160463,X5valo7w5BVwFn4lZ2P3Sg,Casa Bianca,"515 Junction Rd, Ste F",Madison,WI,53717,43.0715645,-89.52450259999999,4.5,4,0,"Pizza, Restaurants",,1,,,,1,,1,,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
160478,aknfWx4ZkyIDBpfuLYw2ug,HungryBadger Cafe,540 State St,Madison,WI,53703,43.075340000000004,-89.394439,4.5,3,1,"Vegan, Indian, Vegetarian, Asian Fusion, Cafes, Food, Beer, Wine & Spirits, Coffee & Tea, Himalayan/Nepalese, Restaurants, Comfort Food","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '12:0-20:0'}",1,1,,,,0,1,1,,1,1,0,0,0,1,1,0,0,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,1,0,0
160499,pNgDhHaeFkWQW71NzT9wzg,KFC,1516 Greenway Cross,Madison,WI,53713,43.0317182362,-89.4080460055,1.5,10,1,"Restaurants, Chicken Wings, Food, Fast Food, Chicken Shop","{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:0'}",1,,0,,1,,1,0,,,0,0,0,,0,,,,,,,1,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,0,0,0
160514,l40bwGID1swnFoX-PvmTEw,My Buddies,4235 Lien Rd,Madison,WI,53714,43.1206789,-89.3096139,3,10,0,"American (Traditional), Sports Bars, Nightlife, Restaurants, Bars","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",1,,1,,2,,1,,1,1,0,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0
160650,rnx0KHHTD9Yvr2BWAWwQ4g,Daisy Cafe & Cupcakery,2827 Atwood Ave,Madison,WI,53704,43.0937019,-89.3426022,4,260,1,"Bakeries, Restaurants, Food, American (New), Breakfast & Brunch","{'Monday': '8:0-15:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-15:0'}",1,1,1,,2,,1,1,1,1,1,0,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,1,0,0
160900,zRPAUz1Y2pF9GAKyaGdBlw,Luang Prabang,728 State St,Madison,WI,53706,43.0755641,-89.3974633,4.5,41,1,"Laotian, Food Stands, Restaurants, Thai",,0,1,1,,1,,1,0,1,1,0,1,0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,1,0
161118,re8VPkZFSdkj1TvDKtCWYQ,Marrakesh,5510 University Ave,Madison,WI,53705,43.0830876,-89.47549620000001,3.5,49,0,"Moroccan, Restaurants","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",1,1,0,,2,,1,1,1,0,1,0,1,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,1,0,0
161168,gT-BU_GVKDsYAFSxkbZm_g,Bon Appetit Cafe,805 Williamson St,Madison,WI,53703,43.0782462,-89.3710925,3,19,0,"Cafes, Restaurants, American (New)","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",0,,1,,2,,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,1,0
161188,wgUVdIKvCiQKtpkg4n4T-Q,Rheta's Market,420 N Park St,Madison,WI,53706,43.073964208999996,-89.4017703008,3.5,3,1,"Education, Food Court, Restaurants, Colleges & Universities","{'Monday': '17:0-18:30', 'Tuesday': '17:0-18:30', 'Wednesday': '17:0-18:30', 'Thursday': '17:0-18:30', 'Friday': '17:0-18:0'}",1,1,1,,1,,1,0,1,1,0,0,0,,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,0,0
