X1.x,business_id,categories,Num_Categories,Pretzels,Middle Eastern,Vietnamese,Southern,Wraps,Sushi Bars,British,Indian,New Mexican Cuisine,Burmese,Irish Pub,Steakhouses,Bubble Tea,Ethiopian,Pasta Shops,Malaysian,Tea Rooms,Korean,Spanish,Ethnic Food,Russian,Cafes,Beer,Delis,Bartenders,Dive Bars,Mexican,Ice Cream & Frozen Yogurt,Food Trucks,Food Delivery Services,Food Court,Wineries,Caterers,Beer Garden,Donuts,Comfort Food,Coffee & Tea,Soul Food,Turkish,Asian Fusion,Austrian,Tapas Bars,Mongolian,Fish & Chips,Cuban,Meat Shops,Vegan,Specialty Food,Poke,Chicken Shop,Pizza,Gay Bars,Taiwanese,Cupcakes,Gastropubs,German,Creperies,Armenian,Chicken Wings,Caribbean,Himalayan/Nepalese,Belgian,French,Gelato,Moroccan,Wine & Spirits,Poutineries,Breweries,Barbeque,Laotian,Halal,Irish,Pakistani,Burgers,Peruvian,Brazilian,Ramen,Venezuelan,Salad,Latin American,Breakfast & Brunch,Pubs,Cheesesteaks,Indonesian,Soup,Italian,Afghan,Mediterranean,Persian/Iranian,Bagels,Tacos,Thai,Cajun/Creole,Chinese,Juice Bars & Smoothies,Diners,Beach Bars,Tex-Mex,Noodles,Colombian,Cheese Shops,Bakeries,Tapas/Small Plates,Seafood,Greek,Filipino,Hawaiian,Japanese,Desserts,Szechuan,Internet Cafes,Vegetarian,Wine Bars,Beer Bar,Buffets,Waffles,Cantonese,Falafel,Dim Sum,Seafood Markets,Fast Food,Sports Bars,Hot Dogs,African,Sandwiches,American_Traditional,American_New,primary_category,Buffet,Cafe,Contemporary_casual,Deli,Ethnic,Fast_food,Fast_food_casual,Fine_dining,Other,Pop_up_Restaurant,Pop_up_restaurants,Pub
156373,nM2Jl9GS7IGlluey8ieivg,"Asian Fusion, Italian, Thai, Noodles, Comfort Food, Restaurants, Fast Food, Specialty Food, Salad, Food, Pasta Shops",11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
156438,3QGcupWVaYsFJyL1gDt6kA,"Restaurants, Food, Coffee & Tea, Bagels",4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fast_food,0,0,0,0,0,1,0,0,0,0,0,0
156446,HO2knNxcc_8lFtgGxN8q2A,"Nightlife, American (Traditional), Bars, Beer, Wine & Spirits, Restaurants, Burgers, Food",8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Pub,0,0,0,0,0,0,0,0,0,0,0,1
156547,NiYjWteYkFwglnlJEDe2BA,"Restaurants, Sandwiches, Fast Food",3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,Deli,0,0,0,1,0,0,0,0,0,0,0,0
156943,qnuBmj3lL_S_QQOmTI9cfw,"Restaurants, Cinema, American (New), Bars, Arts & Entertainment, Nightlife",6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Other,0,0,0,0,0,0,0,0,1,0,0,0
156959,GnSZknS80ioXMziHGy4QFA,"Restaurants, Peruvian, Food Trucks, Food",4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
157013,8RxwEbhxRResGQUwsZujAw,"Restaurants, Italian",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
157022,49JTxfrT4BnROuk9_RIW6w,"Restaurants, Chicken Shop, Chicken Wings, Fast Food",4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Fast_food,0,0,0,0,0,1,0,0,0,0,0,0
157472,eJYvivWUp4Hdc9Tc8SaZPA,"Ethiopian, Restaurants, Vegan, African",4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
157525,V1JEkeAem05hps5ZCmMIgw,"Restaurants, Arts & Entertainment, Bars, Music Venues, Nightlife, American (New), Party & Event Planning, Event Planning & Services, Italian, Venues & Event Spaces, Pubs, Caterers",12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Fast_food_casual,0,0,0,0,0,0,1,0,0,0,0,0
157694,v3AS5LGeV2Si4nOHZ7lgxQ,"Nightlife, Pasta Shops, Specialty Food, Bars, Gluten-Free, Restaurants, Italian, Pizza, Sandwiches, Salad, Food Delivery Services, Desserts, Chicken Wings, Food",14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Pub,0,0,0,0,0,0,0,0,0,0,0,1
158036,lFZathO8GnCiB7KtkeDsNQ,"Bars, Lounges, Nightlife, American (Traditional), Restaurants",5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Pub,0,0,0,0,0,0,0,0,0,0,0,1
158133,HewGH1vYiZpkCoXeGOsA9g,"Local Flavor, Sandwiches, Vegetarian, Italian, Restaurants",5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Other,0,0,0,0,0,0,0,0,1,0,0,0
